"Ano","Motivo/Situação","CID","Qte Acidentes","Situação"
"2010","Típico-Com Cat","X88:Agressao p/Meio de Gases e Vapores","7","Com Cat Registrada"
"2010","Típico-Com Cat","X89:Agressao Outr Prod Quim Subst Nocivas Esp","10","Com Cat Registrada"
"2010","Típico-Com Cat","X90:Agressao Prod Quimicos e Subst Nocivas Ne","28","Com Cat Registrada"
"2010","Típico-Com Cat","X91:Agressao Enforc Estrangulamento Sufocacao","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","X91:Agressao Enforc Estrangulamento Sufocacao","1","Com Cat Registrada"
"2010","Típico-Com Cat","X93:Agressao Disparo de Arma de Fogo de Mao","29","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","X93:Agressao Disparo de Arma de Fogo de Mao","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","X93:Agressao Disparo de Arma de Fogo de Mao","27","Com Cat Registrada"
"2010","Típico-Com Cat","X94:Agressao Disparo Arma Fogo de Maior Calib","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","X94:Agressao Disparo Arma Fogo de Maior Calib","5","Com Cat Registrada"
"2010","Típico-Com Cat","X95:Agressao Disparo Outr Arma de Fogo ou Ne","10","Com Cat Registrada"
"2010","Trajeto-Com Cat","X95:Agressao Disparo Outr Arma de Fogo ou Ne","12","Com Cat Registrada"
"2010","Típico-Com Cat","X96:Agressao p/Meio de Material Explosivo","3","Com Cat Registrada"
"2010","Típico-Com Cat","X97:Agressao p/Meio de Fumaca Fogo e Chamas","6","Com Cat Registrada"
"2010","Trajeto-Com Cat","X97:Agressao p/Meio de Fumaca Fogo e Chamas","1","Com Cat Registrada"
"2010","Típico-Com Cat","X98:Agressao Vapor Agua Gases ou Objetos Quen","22","Com Cat Registrada"
"2010","Trajeto-Com Cat","X98:Agressao Vapor Agua Gases ou Objetos Quen","1","Com Cat Registrada"
"2010","Típico-Com Cat","X99:Agressao Objeto Cortante ou Penetrante","727","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","X99:Agressao Objeto Cortante ou Penetrante","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","X99:Agressao Objeto Cortante ou Penetrante","31","Com Cat Registrada"
"2010","Típico-Com Cat","Y00:Agressao p/Meio de Um Objeto Contundente","161","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y00:Agressao p/Meio de Um Objeto Contundente","13","Com Cat Registrada"
"2010","Típico-Com Cat","Y01:Agressao p/Meio Projecao de Um Lugar Elev","32","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y01:Agressao p/Meio Projecao de Um Lugar Elev","4","Com Cat Registrada"
"2010","Típico-Com Cat","Y02:Agressao Proj Coloc Vitima Obj Movimento","24","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y02:Agressao Proj Coloc Vitima Obj Movimento","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y02:Agressao Proj Coloc Vitima Obj Movimento","8","Com Cat Registrada"
"2010","Típico-Com Cat","Y03:Agressao p/Meio de Impacto Veic a Motor","28","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y03:Agressao p/Meio de Impacto Veic a Motor","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y03:Agressao p/Meio de Impacto Veic a Motor","45","Com Cat Registrada"
"2010","Típico-Com Cat","Y04:Agressao p/Meio de Forca Corporal","217","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y04:Agressao p/Meio de Forca Corporal","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y04:Agressao p/Meio de Forca Corporal","46","Com Cat Registrada"
"2010","Típico-Com Cat","Y05:Agressao Sexual p/Meio de Forca Fisica","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y05:Agressao Sexual p/Meio de Forca Fisica","33","Com Cat Registrada"
"2010","Típico-Com Cat","Y06:Negligencia e Abandono","5","Com Cat Registrada"
"2010","Típico-Com Cat","Y07:Outr Sindr de Maus Tratos","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y07:Outr Sindr de Maus Tratos","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y08:Agressao p/Outr Meios Espec","57","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y08:Agressao p/Outr Meios Espec","10","Com Cat Registrada"
"2010","Típico-Com Cat","Y09:Agressao p/Meios Ne","47","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y09:Agressao p/Meios Ne","3","Com Cat Registrada"
"2010","Típico-Com Cat","Y11:Env Antic Sed Hipn Antip Psic Ncop Int N","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y12:Envenen Narcot Psicodislept Ncop Int N De","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y13:Env Out Subst Farm Sist Nerv Auton Int N","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y14:Env Out Drog Med Subst Biolog e Ne Int N","16","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y14:Env Out Drog Med Subst Biolog e Ne Int N","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y14:Env Out Drog Med Subst Biolog e Ne Int N","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y16:Env Solv Org Hidrocarb Halog Vap Int N De","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y17:Envenen Outr Gases Vapores Intenc N Det","7","Com Cat Registrada"
"2010","Típico-Com Cat","Y18:Envenen Pesticidas Intencao nao Determina","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y19:Env Out Prod Quim Subst Noc e Ne Int N De","10","Com Cat Registrada"
"2010","Típico-Com Cat","Y20:Enforc Estrang Sufoc Intenc nao Determina","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y22:Disparo de Pistola Intencao nao Determina","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y22:Disparo de Pistola Intencao nao Determina","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y23:Disparo Arma Fogo Maior Calibre Intenc N","7","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y23:Disparo Arma Fogo Maior Calibre Intenc N","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y24:Disparo Outr Arma Fogo e Ne Intenc nao De","8","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y24:Disparo Outr Arma Fogo e Ne Intenc nao De","4","Com Cat Registrada"
"2010","Típico-Com Cat","Y25:Contato c/Material Explosivo Intenc N Det","4","Com Cat Registrada"
"2010","Típico-Com Cat","Y26:Exposicao Fumaca Fogo Chamas Intenc N Det","9","Com Cat Registrada"
"2010","Típico-Com Cat","Y27:Exposic Vapor Agua Gas Obj Quente Int N D","8","Com Cat Registrada"
"2010","Típico-Com Cat","Y28:Contato Obj Cortante Penetrante Intenc N","804","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y28:Contato Obj Cortante Penetrante Intenc N","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y28:Contato Obj Cortante Penetrante Intenc N","9","Com Cat Registrada"
"2010","Típico-Com Cat","Y29:Contato Obj Contundente Intenc N Det","63","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y29:Contato Obj Contundente Intenc N Det","3","Com Cat Registrada"
"2010","Típico-Com Cat","Y30:Queda Salto Empurr Lugar Elev Intenc N De","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y30:Queda Salto Empurr Lugar Elev Intenc N De","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y31:Queda Perman Corrida Obj Mov Intenc N Det","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y31:Queda Perman Corrida Obj Mov Intenc N Det","8","Com Cat Registrada"
"2010","Típico-Com Cat","Y32:Impacto Veic a Motor Intenc nao Determina","8","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y32:Impacto Veic a Motor Intenc nao Determina","16","Com Cat Registrada"
"2010","Típico-Com Cat","Y33:Outr Fatos ou Eventos Espec Intenc N Det","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y33:Outr Fatos ou Eventos Espec Intenc N Det","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y34:Fatos ou Eventos Ne e Intenc nao Determin","16","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y34:Fatos ou Eventos Ne e Intenc nao Determin","3","Com Cat Registrada"
"2010","Típico-Com Cat","Y35:Intervencao Legal","7","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y35:Intervencao Legal","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y40:Antibioticos Sistemicos","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y41:Outr Antiinfecc e Antiparasit Sistemicos","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y42:Hormonios Subst Sintet Antagonistas Ncop","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y43:Subst de Acao Prim Sistemica","12","Com Cat Registrada"
"2010","Típico-Com Cat","Y44:Subst Farm Atuam Prim s/Constit Sangue","28","Com Cat Registrada"
"2010","Típico-Com Cat","Y47:Sedativos Hipnoticos e Tranquilizantes","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y48:Anestesicos e Gases Terapeuticos","3","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y48:Anestesicos e Gases Terapeuticos","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y48:Anestesicos e Gases Terapeuticos","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y49:Subst Psicotropicas Ncop","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y50:Estimulantes do Sist Nervoso Central Ncop","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y51:Drogas Que Atuam Prim s/Sist Nerv Auton","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y53:Subst Que Atuam Prim Aparelho Gastrointes","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y54:Subst Atuam Prim Metab Agua Sais Min Ac U","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y55:Subst Atuam Prim Musc Lisos Esquelet Ap R","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y56:Subst Topic Pele Membr Muc Uso Oft Otor D","6","Com Cat Registrada"
"2010","Típico-Com Cat","Y57:Outr Drogas e Medicamentos e as Ne","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y58:Vacinas Bacter","6","Com Cat Registrada"
"2010","Típico-Com Cat","Y59:Outr Vacinas e Subst Biologicas e as Ne","8","Com Cat Registrada"
"2010","Típico-Com Cat","Y60:Cort Punc Perf Hemorr Acid Cuid Med Cirur","1186","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y60:Cort Punc Perf Hemorr Acid Cuid Med Cirur","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y60:Cort Punc Perf Hemorr Acid Cuid Med Cirur","6","Com Cat Registrada"
"2010","Típico-Com Cat","Y61:Obj Estranho Deix Acid Prest Cuid Cirurg","25","Com Cat Registrada"
"2010","Típico-Com Cat","Y62:Asseps Insuf Prest Cuidados Cirurg e Medi","16","Com Cat Registrada"
"2010","Típico-Com Cat","Y63:Erros Dosagem Prest Cuidados Med e Cirurg","4","Com Cat Registrada"
"2010","Típico-Com Cat","Y64:Medicamentos ou Subst Biolog Contaminados","620","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y64:Medicamentos ou Subst Biolog Contaminados","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y64:Medicamentos ou Subst Biolog Contaminados","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y65:Outr Acid Durante Prest Cuid Medic Cirurg","303","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y65:Outr Acid Durante Prest Cuid Medic Cirurg","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y66:Nao Admin de Cuidado Medico e Cirurgico","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y69:Acid Ne Durante Prest Cuidado Medic Cirur","847","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y69:Acid Ne Durante Prest Cuidado Medic Cirur","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y69:Acid Ne Durante Prest Cuidado Medic Cirur","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y70:Disp Anestesiologia Assoc Incid Adversos","10","Com Cat Registrada"
"2010","Típico-Com Cat","Y72:Disp Utiliz Otorrino Assoc Incid Adversos","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y73:Disp Usados Gastroent Urolog Assoc Incid","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y74:Disp Gerais Uso Hosp Pessoal Assoc Incid","19","Com Cat Registrada"
"2010","Típico-Com Cat","Y77:Disp Utiliz Oftalmo Assoc Incid Adversos","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y78:Disp Utiliz Radiologia Assoc Incid Advers","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y79:Disp Ortopedicos Assoc a Incidentes Adver","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y79:Disp Ortopedicos Assoc a Incidentes Adver","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y80:Disp Utiliz Med Fisica Assoc Incid Advers","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y81:Disp Util Cirurg Geral Plast Assoc Incid","6","Com Cat Registrada"
"2010","Típico-Com Cat","Y82:Outr Disp Assoc Incidentes Adversos e Os","9","Com Cat Registrada"
"2010","Típico-Com Cat","Y83:Reac Anorm Compl Tard Interv Cirurg s/Aci","48","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Y83:Reac Anorm Compl Tard Interv Cirurg s/Aci","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y83:Reac Anorm Compl Tard Interv Cirurg s/Aci","6","Com Cat Registrada"
"2010","Típico-Com Cat","Y84:Reac Anorm Compl Tard Out Proc Med s/Acid","25","Com Cat Registrada"
"2010","Típico-Com Cat","Y85:Sequelas de Acid Transp","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y85:Sequelas de Acid Transp","5","Com Cat Registrada"
"2010","Típico-Com Cat","Y86:Sequelas de Outr Acid","3","Com Cat Registrada"
"2010","Típico-Com Cat","Y87:Seq Lesao Autopr Inten Agress Fato Int In","7","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y87:Seq Lesao Autopr Inten Agress Fato Int In","3","Com Cat Registrada"
"2010","Típico-Com Cat","Y88:Sequelas Cuid Med Cirurg Consid Causa Ext","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y89:Sequelas de Outr Causas Externas","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y89:Sequelas de Outr Causas Externas","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y90:Evidencia Alcoolismo Det p/Taxas Alcoolem","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y90:Evidencia Alcoolismo Det p/Taxas Alcoolem","1","Com Cat Registrada"
"2010","Típico-Com Cat","Y95:Circunst Relat Condicoes Nosocomiais","2","Com Cat Registrada"
"2010","Típico-Com Cat","Y96:Circunst Relat Condicoes de Trabalho","91","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y96:Circunst Relat Condicoes de Trabalho","9","Com Cat Registrada"
"2010","Trajeto-Com Cat","Y98:Circunst Relat Condicoes do Modo de Vida","2","Com Cat Registrada"
"2010","Típico-Com Cat","Z00:Exame Geral Invest Pess s/Queix Diagn Rel","419","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z00:Exame Geral Invest Pess s/Queix Diagn Rel","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z00:Exame Geral Invest Pess s/Queix Diagn Rel","82","Com Cat Registrada"
"2010","Típico-Com Cat","Z01:Outr Exam Invest Esp Pess s/Queix Diag Re","97","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z01:Outr Exam Invest Esp Pess s/Queix Diag Re","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z01:Outr Exam Invest Esp Pess s/Queix Diag Re","2","Com Cat Registrada"
"2010","Típico-Com Cat","Z02:Exame Med e Consulta c/Finalid Admin","41","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z02:Exame Med e Consulta c/Finalid Admin","13","Com Cat Registrada"
"2010","Típico-Com Cat","Z03:Observ Avaliacao Med Doenc Afecc Suspeita","242","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z03:Observ Avaliacao Med Doenc Afecc Suspeita","8","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z03:Observ Avaliacao Med Doenc Afecc Suspeita","40","Com Cat Registrada"
"2010","Típico-Com Cat","Z04:Exame e Observacao p/Outr Razoes","954","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z04:Exame e Observacao p/Outr Razoes","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z04:Exame e Observacao p/Outr Razoes","72","Com Cat Registrada"
"2010","Típico-Com Cat","Z09:Exame Seguim Apos Trat Out Afec N Neop Ma","7","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z09:Exame Seguim Apos Trat Out Afec N Neop Ma","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z10:Exame Geral de Rotina Subpopulacao Defini","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z10:Exame Geral de Rotina Subpopulacao Defini","2","Com Cat Registrada"
"2010","Típico-Com Cat","Z11:Exame Esp Rastr Doenc Infecc Parasit","118","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z11:Exame Esp Rastr Doenc Infecc Parasit","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z13:Exame Especial Rastr de Outr Transt e Doe","7","Com Cat Registrada"
"2010","Típico-Com Cat","Z20:Contato Exposicao a Doenc Transmissiveis","5862","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z20:Contato Exposicao a Doenc Transmissiveis","40","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z20:Contato Exposicao a Doenc Transmissiveis","10","Com Cat Registrada"
"2010","Típico-Com Cat","Z21:Estado de Infecc Assintomatica p/Hiv","2","Com Cat Registrada"
"2010","Típico-Com Cat","Z22:Portador de Doenc Infecc","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z23:Necess Imuniz Contra Unica Doenc Bacter","2","Com Cat Registrada"
"2010","Típico-Com Cat","Z24:Necess Imuniz Contra Alg Doenc Virais Uni","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z24:Necess Imuniz Contra Alg Doenc Virais Uni","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z25:Necess Imuniz Contra Outr Doenc Virais Un","2","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z25:Necess Imuniz Contra Outr Doenc Virais Un","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z26:Necess Imuniz Outr Doenc Infecc Unicas","3","Com Cat Registrada"
"2010","Típico-Com Cat","Z27:Necess Imuniz Assoc Contra Comb Doenc Inf","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z28:Imuniz nao Realizada","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z29:Necessidade de Outr Medidas Profilaticas","22","Com Cat Registrada"
"2010","Típico-Com Cat","Z30:Anticoncepcao","3","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z30:Anticoncepcao","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z32:Exame ou Teste de Gravidez","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z33:Gravidez Como Achado Casual","1","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z33:Gravidez Como Achado Casual","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z34:Supervisao de Gravidez Normal","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z34:Supervisao de Gravidez Normal","4","Com Cat Registrada"
"2010","Típico-Com Cat","Z35:Supervisao de Gravidez de Alto Risco","1","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z35:Supervisao de Gravidez de Alto Risco","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z35:Supervisao de Gravidez de Alto Risco","2","Com Cat Registrada"
"2010","Típico-Com Cat","Z36:Rastr Pre-Natal","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z40:Cirurgia Profilatica","13","Com Cat Registrada"
"2010","Típico-Com Cat","Z41:Proced p/Outr Propositos Exc Cuidados Sau","13","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z41:Proced p/Outr Propositos Exc Cuidados Sau","2","Com Cat Registrada"
"2010","Típico-Com Cat","Z42:Seguimento Envolv Cirurgia Plastica","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z42:Seguimento Envolv Cirurgia Plastica","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z43:Atencao a Orificios Artificiais","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z43:Atencao a Orificios Artificiais","1","Com Cat Registrada"
"2010","Típico-Com Cat","Z45:Ajustamento e Manuseio de Disp Implantado","10","Com Cat Registrada"
"2010","Típico-Com Cat","Z46:Colocacao e Ajustamento de Outr Aparelhos","2","Com Cat Registrada"
"2010","Típico-Com Cat","Z47:Outr Cuidados de Seguimento Ortopedico","39","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z47:Outr Cuidados de Seguimento Ortopedico","15","Com Cat Registrada"
"2010","Típico-Com Cat","Z48:Outr Seguimento Cirurgico","413","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z48:Outr Seguimento Cirurgico","31","Com Cat Registrada"
"2010","Típico-Com Cat","Z51:Outr Cuidados Medicos","67","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","Z51:Outr Cuidados Medicos","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","Z51:Outr Cuidados Medicos","8","Com Cat Registrada"
"2010","Típico-Com Cat","Z52:Doadores de Orgaos e Tec","1","Com Cat Registrada"
