"Ano","CNAE","Motivo","Qte Acidentes Registrados","Situação","GrupoCnae","GrCnaeLetra"
"2000","Lanchonetes e Similares","Doença do Trabalho-Com Cat","68","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Cantinas (Serviços de Alimentação Privativos)","Típico-Com Cat","136","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Cantinas (Serviços de Alimentação Privativos)","Trajeto-Com Cat","24","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Cantinas (Serviços de Alimentação Privativos)","Doença do Trabalho-Com Cat","13","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Fornecimento de Comida Preparada","Típico-Com Cat","944","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Fornecimento de Comida Preparada","Trajeto-Com Cat","125","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Fornecimento de Comida Preparada","Doença do Trabalho-Com Cat","108","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Outros Serviços de Alimentação","Típico-Com Cat","545","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Outros Serviços de Alimentação","Trajeto-Com Cat","71","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Outros Serviços de Alimentação","Doença do Trabalho-Com Cat","32","Com Cat Registrada","Alojamento e alimentação","Alojamento e alimentação"
"2000","Transporte Ferroviário Interurbano","Típico-Com Cat","631","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Ferroviário Interurbano","Trajeto-Com Cat","83","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Ferroviário Interurbano","Doença do Trabalho-Com Cat","55","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Ferroviário de Passageiros/ Urbano","Típico-Com Cat","313","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Ferroviário de Passageiros/ Urbano","Trajeto-Com Cat","37","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Ferroviário de Passageiros/ Urbano","Doença do Trabalho-Com Cat","7","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Metroviário","Típico-Com Cat","286","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Metroviário","Trajeto-Com Cat","37","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Metroviário","Doença do Trabalho-Com Cat","32","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/Regular/","Típico-Com Cat","3125","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/Regular/","Trajeto-Com Cat","895","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/Regular/","Doença do Trabalho-Com Cat","289","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/ Regular","Típico-Com Cat","1097","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/ Regular","Trajeto-Com Cat","256","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/ Regular","Doença do Trabalho-Com Cat","101","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/ não Reg","Típico-Com Cat","117","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/ não Reg","Trajeto-Com Cat","26","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Passageiros/ não Reg","Doença do Trabalho-Com Cat","5","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Cargas/ em Geral","Típico-Com Cat","5036","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Cargas/ em Geral","Trajeto-Com Cat","975","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Cargas/ em Geral","Doença do Trabalho-Com Cat","128","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Produtos Perigosos","Típico-Com Cat","128","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Produtos Perigosos","Trajeto-Com Cat","24","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Produtos Perigosos","Doença do Trabalho-Com Cat","23","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Mudanças","Típico-Com Cat","48","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Mudanças","Trajeto-Com Cat","5","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Rodoviário de Mudanças","Doença do Trabalho-Com Cat","2","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transpp Regular em Bondes/Funiculares/Telefer","Típico-Com Cat","11","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transpp Regular em Bondes/Funiculares/Telefer","Trajeto-Com Cat","0","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transpp Regular em Bondes/Funiculares/Telefer","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Dutoviário","Típico-Com Cat","49","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Dutoviário","Trajeto-Com Cat","1","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Dutoviário","Doença do Trabalho-Com Cat","3","Com Cat Registrada","Transporte terrestre","Transporte, armazenagem e comunicação"
"2000","Transporte Marítimo de Cabotagem","Típico-Com Cat","99","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Marítimo de Cabotagem","Trajeto-Com Cat","3","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Marítimo de Cabotagem","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Marítimo de Longo Curso","Típico-Com Cat","22","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Marítimo de Longo Curso","Trajeto-Com Cat","2","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Marítimo de Longo Curso","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte por Navegação Interior de Passagei","Típico-Com Cat","18","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte por Navegação Interior de Passagei","Trajeto-Com Cat","2","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte por Navegação Interior de Passagei","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte por Navegação Interior de Carga","Típico-Com Cat","92","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte por Navegação Interior de Carga","Trajeto-Com Cat","8","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte por Navegação Interior de Carga","Doença do Trabalho-Com Cat","7","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Aquaviário Urbano","Típico-Com Cat","18","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Aquaviário Urbano","Trajeto-Com Cat","1","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Aquaviário Urbano","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Transporte aquaviário","Transporte, armazenagem e comunicação"
"2000","Transporte Aéreo/ Regular","Típico-Com Cat","773","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Transporte Aéreo/ Regular","Trajeto-Com Cat","114","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Transporte Aéreo/ Regular","Doença do Trabalho-Com Cat","108","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Transporte Aéreo/ não Regular","Típico-Com Cat","28","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Transporte Aéreo/ não Regular","Trajeto-Com Cat","8","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Transporte Aéreo/ não Regular","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Transporte Espacial","Típico-Com Cat","1","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Transporte Espacial","Trajeto-Com Cat","3","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Transporte Espacial","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Transporte aéreo","Transporte, armazenagem e comunicação"
"2000","Carga e Descarga","Típico-Com Cat","289","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Carga e Descarga","Trajeto-Com Cat","34","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Carga e Descarga","Doença do Trabalho-Com Cat","10","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Armazenamento e Deposito de Cargas","Típico-Com Cat","733","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Armazenamento e Deposito de Cargas","Trajeto-Com Cat","74","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Armazenamento e Deposito de Cargas","Doença do Trabalho-Com Cat","24","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Terrest","Típico-Com Cat","348","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Terrest","Trajeto-Com Cat","147","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Terrest","Doença do Trabalho-Com Cat","44","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Aquaviá","Típico-Com Cat","146","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Aquaviá","Trajeto-Com Cat","18","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Aquaviá","Doença do Trabalho-Com Cat","15","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Aéreos","Típico-Com Cat","533","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Aéreos","Trajeto-Com Cat","72","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Auxiliares Aos Transportes Aéreos","Doença do Trabalho-Com Cat","73","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades de Agencias de Viagens e Organizad","Típico-Com Cat","47","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades de Agencias de Viagens e Organizad","Trajeto-Com Cat","18","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades de Agencias de Viagens e Organizad","Doença do Trabalho-Com Cat","6","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Relacionadas a Organização do Tran","Típico-Com Cat","148","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Relacionadas a Organização do Tran","Trajeto-Com Cat","34","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades Relacionadas a Organização do Tran","Doença do Trabalho-Com Cat","18","Com Cat Registrada","Ativ.anexas e aux.transp.agências de viagem","Transporte, armazenagem e comunicação"
"2000","Atividades de Correio Nacional","Típico-Com Cat","2564","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Atividades de Correio Nacional","Trajeto-Com Cat","606","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Atividades de Correio Nacional","Doença do Trabalho-Com Cat","211","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Outras Atividades de Correio","Típico-Com Cat","67","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Outras Atividades de Correio","Trajeto-Com Cat","33","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Outras Atividades de Correio","Doença do Trabalho-Com Cat","11","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Telecomunicacoes","Típico-Com Cat","809","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Telecomunicacoes","Trajeto-Com Cat","311","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Telecomunicacoes","Doença do Trabalho-Com Cat","461","Com Cat Registrada","Correio e telecomunicações","Transporte, armazenagem e comunicação"
"2000","Banco Central","Típico-Com Cat","1","Com Cat Registrada","Interm.financ., exclus.seguros e prev.priv.","Intermedição financeira"
"2000","Banco Central","Trajeto-Com Cat","0","Com Cat Registrada","Interm.financ., exclus.seguros e prev.priv.","Intermedição financeira"
"2000","Banco Central","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Interm.financ., exclus.seguros e prev.priv.","Intermedição financeira"
"2000","Bancos Comerciais","Típico-Com Cat","360","Com Cat Registrada","Interm.financ., exclus.seguros e prev.priv.","Intermedição financeira"
